Sentence #	Word	POS	Tag
	oferecidas	VERB	O
	por	ADP	O
	outros	DET	O
	aparelhos	NOUN	O
	.	PUNCT	O
Sentence: 254	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	O	DET	O
	tamanho	NOUN	O
	do	ADP	O
	aparelho	NOUN	B-asp
	é	AUX	O
	muito	ADV	O
	bom	ADJ	O
	,	PUNCT	O
	pode	VERB	O
	ser	AUX	O
	carregado	VERB	O
	no	ADP	O
	bolso	NOUN	O
	da	ADP	O
	calça	NOUN	O
	social	ADJ	O
	ou	CCONJ	O
	jeans	NOUN	O
	sem	ADP	O
	incômodo	NOUN	O
	,	PUNCT	O
	evitando	VERB	O
	o	DET	O
	uso	NOUN	O
	aquelas	DET	O
	presilhas	NOUN	O
	afixadas	VERB	O
	ao	ADP	O
	cinto	NOUN	O
	.	PUNCT	O
Sentence: 255	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	Aparelho	NOUN	B-asp
	muito	ADV	O
	frágil	ADJ	O
	,	PUNCT	O
	risca	NOUN	O
	a	DET	O
	tela	NOUN	B-asp
	com	ADP	O
	facilidade	NOUN	O
	e	CCONJ	O
	bateria	NOUN	B-asp
	dura	VERB	O
	pouco	ADV	O
	em	ADP	O
	relação	NOUN	O
	a	ADP	O
	outros	DET	O
	aparelhos	NOUN	O
	,	PUNCT	O
	mesmo	ADV	O
	não	ADV	O
	tão	ADV	O
	modernos	ADJ	O
	.	PUNCT	O
Sentence: 256	Faltam	VERB	O
	acessórios	NOUN	B-asp
	e	CCONJ	O
	o	DET	O
	software	NOUN	B-asp
	não	ADV	O
	é	AUX	O
	fácil	ADJ	O
	de	SCONJ	O
	usar	VERB	O
	.	PUNCT	O
Sentence: 257	Tenho	VERB	O
	um	NUM	O
	a	ADP	O
	6	NUM	O
	meses	NOUN	O
	,	PUNCT	O
	é	AUX	O
	um	DET	O
	excelente	ADJ	O
	aparelho	NOUN	B-asp
	,	PUNCT	O
	definição	NOUN	B-asp
	de	ADP	I-asp
	imagem	NOUN	I-asp
	perfeita	ADJ	O
	,	PUNCT	O
	faz	VERB	O
	tudo	PRON	O
	,	PUNCT	O
	o	DET	O
	único	ADJ	O
	defeito	NOUN	O
	é	AUX	O
	a	DET	O
	bateria	NOUN	B-asp
	que	PRON	O
	não	ADV	O
	aguenta	VERB	O
	3	NUM	O
	dias	NOUN	O
	.	PUNCT	O
Sentence: 258	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	Excelente	ADJ	O
	em	ADP	O
	quase	ADV	O
	tudo	PRON	O
	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	Bateria	NOUN	O
	aguenta	VERB	O
	pouco	DET	O
	tempo	NOUN	O
	.	PUNCT	O
Sentence: 259	um	DET	O
	bom	ADJ	O
	celular	NOUN	B-asp
	,	PUNCT	O
	prático	ADJ	B-asp
	para	SCONJ	O
	quem	PRON	O
	precisa	VERB	O
	de	ADP	O
	conexão	NOUN	O
	com	ADP	O
	a	DET	O
	internet	PROPN	B-asp
	e	CCONJ	O
	fotografia	NOUN	B-asp
	,	PUNCT	O
	sem	ADP	O
	exigência	NOUN	O
	de	ADP	O
	grande	ADJ	O
	definição	NOUN	O
	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	Boa	ADJ	O
	velocidade	NOUN	B-asp
	na	ADP	O
	rede	NOUN	O
	,	PUNCT	O
	bom	ADJ	O
	design	NOUN	B-asp
	,	PUNCT	O
	operação	NOUN	B-asp
	fácil	ADJ	O
	,	PUNCT	O
	tamanho	NOUN	B-asp
	adequado	ADJ	O
	,	PUNCT	O
	suporta	VERB	O
	arquivos	NOUN	O
	em	ADP	O
	mp3	PROPN	B-asp
	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	não	ADV	O
	abre	VERB	O
	anexos	NOUN	O
	de	ADP	O
	e-mail	NOUN	B-asp
	,	PUNCT	O
	formato	NOUN	O
	de	ADP	O
	bloco	NOUN	B-asp
	de	ADP	I-asp
	notas	NOUN	I-asp
	incompatível	ADJ	O
	com	ADP	O
	o	DET	O
	outlook	NOUN	O
	,	PUNCT	O
	não	ADV	O
	há	VERB	O
	como	SCONJ	O
	enviar	VERB	O
	aruivos	NOUN	O
	de	ADP	O
	texto	NOUN	O
	do	ADP	O
	pda	NOUN	O
	para	ADP	O
	o	DET	O
	celular	NOUN	B-asp
Sentence: 260	Quando	SCONJ	O
	comprei	VERB	O
	este	DET	O
	produto	NOUN	B-asp
	tinha	VERB	O
	uma	DET	O
	espectativa	NOUN	O
	de	ADP	O
	muitos	DET	O
	recursos	NOUN	B-asp
	e	CCONJ	O
	novidades	NOUN	O
	.	PUNCT	O
Sentence: 261	Quando	SCONJ	O
	pus	VERB	O
	as	DET	O
	mão	NOUN	O
	nele	PRON	O
	,	PUNCT	O
	me	PRON	O
	frustei	NOUN	O
	um	DET	O
	pouco	PRON	O
	.	PUNCT	O
Sentence: 262	De	ADP	O
	recursos	NOUN	B-asp
	especiais	ADJ	O
	ele	PRON	O
	nao	ADV	O
	tem	VERB	O
	nada	PRON	O
	.	PUNCT	O
Sentence: 263	O	DET	O
	mínimo	NOUN	O
	que	PRON	O
	seria	AUX	O
	pelo	ADP	O
	menos	NOUN	O
	viva	ADJ	B-asp
	voz	NOUN	I-asp
	e	CCONJ	O
	sincronização	NOUN	B-asp
	de	ADP	I-asp
	dados	NOUN	I-asp
	do	ADP	O
	pc	NOUN	O
	ele	PRON	O
	nao	ADV	O
	tem	VERB	O
	.	PUNCT	O
Sentence: 264	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	Design	NOUN	O
	muito	ADV	O
	bom	ADJ	O
	.	PUNCT	O
Sentence: 265	Conectividade	NOUN	O
	boa	ADJ	O
	.	PUNCT	O
Sentence: 266	bom	ADJ	O
	custo	NOUN	B-asp
	beneficio	NOUN	O
	.	PUNCT	O
Sentence: 267	Visor	NOUN	O
	colorido	VERB	O
	de	ADP	O
	boa	ADJ	O
	definição	NOUN	O
	.	PUNCT	O
Sentence: 268	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	Tamanho	NOUN	O
	do	ADP	O
	visor	NOUN	B-asp
	poderia	VERB	O
	ser	AUX	O
	melhor	ADJ	O
	.	PUNCT	O
Sentence: 269	Nao	PRON	O
	tem	VERB	O
	viva	ADJ	B-asp
	voz	NOUN	I-asp
	.	PUNCT	O
Sentence: 270	Nao	PRON	O
	tem	VERB	O
	conectividade	NOUN	B-asp
	para	ADP	O
	sincronização	NOUN	B-asp
	de	ADP	I-asp
	dados	NOUN	I-asp
	com	ADP	O
	pc	NOUN	O
	.	PUNCT	O
Sentence: 271	é	AUX	O
	um	DET	O
	bom	ADJ	O
	produto	NOUN	B-asp
	,	PUNCT	O
	porém	CCONJ	O
	algumas	DET	O
	falhas	NOUN	O
	são	AUX	O
	encontradas	VERB	O
	como	ADP	O
	em	ADP	O
	qq	DET	O
	outro	DET	O
	cel	PROPN	O
	.	PUNCT	O
Sentence: 272	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	o	DET	O
	produtoo	NOUN	O
	é	AUX	O
	bem	ADV	O
	legal	ADJ	O
	.	PUNCT	O
Sentence: 273	Possui	VERB	O
	alkgumas	ADJ	O
	teclas	NOUN	B-asp
	de	ADP	I-asp
	atalho	NOUN	I-asp
	interessantes	ADJ	O
	.	PUNCT	O
Sentence: 274	Por	ADP	O
	exemplo	NOUN	O
	a	DET	O
	lista	NOUN	O
	de	ADP	O
	chamadas	VERB	O
	já	ADV	O
	mostra	VERB	O
	quem	PRON	O
	te	PRON	O
	ligou	VERB	O
	,	PUNCT	O
	para	SCONJ	O
	quem	PRON	O
	vc	PRON	O
	ligou	VERB	O
	e	CCONJ	O
	as	DET	O
	chamadas	NOUN	O
	perdidas	VERB	O
	.	PUNCT	O
Sentence: 275	Tudo	PRON	O
	na	ADP	O
	mesma	ADJ	O
	tela	NOUN	O
	.	PUNCT	O
Sentence: 276	A	DET	O
	agenda	NOUN	O
	de	ADP	O
	tel	PROPN	O
	tb	PROPN	O
	é	AUX	O
	bem	ADV	O
	prática	NOUN	O
	e	CCONJ	O
	vc	PROPN	O
	não	ADV	O
	precisa	VERB	O
	ficar	VERB	O
	clicando	VERB	O
	no	ADP	O
	nome	NOUN	O
	pra	SCONJ	O
	saber	VERB	O
	o	DET	O
	tel.	NOUN	O
	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	os	DET	O
	toques	NOUN	B-asp
	são	AUX	O
	mto	ADV	O
	ruins	ADJ	O
	e	CCONJ	O
	os	DET	O
	menus	NOUN	O
	mto	PRON	O
	complicados	VERB	O
	.	PUNCT	O
Sentence: 277	Pra	VERB	O
	vc	PRON	O
	encontrar	VERB	O
	uma	DET	O
	coisa	NOUN	O
	simples	ADJ	O
	como	ADP	O
	por	ADP	O
	exemplo	NOUN	O
	um	DET	O
	alarme	NOUN	O
	vc	PROPN	O
	tem	AUX	O
	q	SCONJ	O
	entrar	VERB	O
	em	ADP	O
	3	NUM	O
	telas	NOUN	O
	diferentes	ADJ	O
	.	PUNCT	O
Sentence: 278	Um	DET	O
	produto	NOUN	B-asp
	de	ADP	O
	durabilidade	NOUN	B-asp
	muito	ADV	O
	grande	ADJ	O
	mas	CCONJ	O
	lento	ADJ	B-asp
	Comprei	VERB	O
	pois	SCONJ	O
	meu	DET	O
	cunhado	NOUN	O
	que	PRON	O
	trabalha	VERB	O
	com	ADP	O
	celulares	NOUN	O
	disse	VERB	O
	que	SCONJ	O
	o	DET	O
	aparelho	NOUN	B-asp
	era	AUX	O
	muito	ADV	O
	bom	ADJ	O
	mas	CCONJ	O
	me	PRON	O
	decepcionei	VERB	O
	um	DET	O
	pouco	ADV	O
	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	Muito	ADV	O
	bom	ADJ	O
	para	SCONJ	O
	se	PRON	O
	trabalhar	VERB	O
	,	PUNCT	O
	com	ADP	O
	uma	DET	O
	variante	NOUN	O
	grande	ADJ	O
	de	ADP	O
	opcões	NOUN	B-asp
	de	ADP	O
	organiza	VERB	O
	~	NOUN	O
	cao	NOUN	O
	de	ADP	O
	dados	NOUN	O
	.	PUNCT	O
Sentence: 279	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	A	DET	O
	bateria	NOUN	B-asp
	nao	X	O
	dura	VERB	O
	tanto	ADV	O
	,	PUNCT	O
	acesso	NOUN	B-asp
	aos	ADP	I-asp
	dados	NOUN	I-asp
	e	CCONJ	O
	um	DET	O
	pouco	ADV	O
	lento	ADJ	B-asp
	e	CCONJ	O
	o	DET	O
	problama	NOUN	O
	de	SCONJ	O
	ser	AUX	O
	uma	DET	O
	aparelho	NOUN	B-asp
	volumoso	ADJ	B-asp
	.	PUNCT	O
Sentence: 280	nao	ADV	O
	compraria	VERB	O
	de	ADP	O
	novo	NOUN	O
	,	PUNCT	O
	mas	CCONJ	O
	infelizmente	ADV	O
	é	AUX	O
	um	DET	O
	aparelho	NOUN	B-asp
	subsidiado	VERB	O
	da	ADP	O
	empresa	NOUN	O
	,	PUNCT	O
	terei	AUX	O
	que	SCONJ	O
	adquirir	VERB	O
	um	DET	O
	back	NOUN	O
	up	X	O
	,	PUNCT	O
	pois	SCONJ	O
	vive	VERB	O
	com	ADP	O
	problema	NOUN	O
	.	PUNCT	O
Sentence: 281	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	é	AUX	O
	levinho	ADJ	B-asp
	,	PUNCT	O
	e	CCONJ	O
	de	ADP	O
	fácil	ADJ	O
	manuseio	NOUN	B-asp
	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	sempre	ADV	O
	deu	VERB	O
	problema	NOUN	O
	,	PUNCT	O
	a	DET	O
	assistencia	NOUN	O
	técnica	ADJ	O
	nao	PRON	O
	tem	VERB	O
	peça	NOUN	O
	de	ADP	O
	reposição	NOUN	O
	,	PUNCT	O
	e	CCONJ	O
	a	DET	O
	fabrica	NOUN	B-asp
	é	AUX	O
	lenta	ADJ	O
	na	ADP	O
	solução	NOUN	O
	.	PUNCT	O
Sentence: 282	Se	SCONJ	O
	você	PRON	O
	quer	VERB	O
	um	DET	O
	celular	NOUN	B-asp
	que	PRON	O
	traga	VERB	O
	confiabilidade	NOUN	B-asp
	,	PUNCT	O
	durabilidade	NOUN	B-asp
	e	CCONJ	O
	que	PRON	O
	tem	VERB	O
	uma	DET	O
	empresa	NOUN	B-asp
	forte	ADJ	O
	por	ADP	O
	trás	ADV	O
	,	PUNCT	O
	esse	PRON	O
	é	AUX	O
	o	DET	O
	seu	DET	O
	celular	NOUN	B-asp
	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	Muito	ADV	O
	fácil	ADJ	B-asp
	de	SCONJ	I-asp
	usar	VERB	I-asp
	e	CCONJ	O
	com	ADP	O
	suas	DET	O
	funções	NOUN	B-asp
	bem	ADV	O
	distribuida	VERB	O
	.	PUNCT	O
Sentence: 283	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	Não	ADV	O
	possui	VERB	O
	nenhuma	DET	O
	função	NOUN	O
	multimidia	ADJ	O
	.	PUNCT	O
Sentence: 284	estava	VERB	O
	a	DET	O
	procura	NOUN	O
	de	ADP	O
	algo	PRON	O
	que	PRON	O
	realmente	ADV	O
	gostasse	VERB	O
	só	ADV	O
	no	ADP	O
	impacto	NOUN	O
	de	SCONJ	O
	saber	VERB	O
	suas	DET	O
	funções	NOUN	B-asp
	e	CCONJ	O
	este	DET	O
	aparelho	NOUN	B-asp
	preencheu	VERB	O
	tudo	PRON	O
	isto	PRON	O
	e	CCONJ	O
	mais	ADV	O
	com	ADP	O
	preço	NOUN	B-asp
	dentro	ADV	O
	das	ADP	O
	minhas	DET	O
	possibilidades	NOUN	O
	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	excelente	ADJ	O
	em	ADP	O
	todos	DET	O
	os	DET	O
	quesitos	NOUN	O
	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	ainda	ADV	O
	não	ADV	O
	tive	VERB	O
	nada	PRON	O
	contra	ADP	O
Sentence: 285	Muito	ADV	O
	bom	ADJ	O
	,	PUNCT	O
	ele	PRON	O
	é	AUX	O
	tão	ADV	O
	versátil	ADJ	B-asp
	que	SCONJ	O
	executa	VERB	O
	todo	DET	O
	tipo	NOUN	O
	de	ADP	O
	tarefa	NOUN	O
	que	PRON	O
	você	PRON	O
	precisa	VERB	O
	de	ADP	O
	um	DET	O
	celular	NOUN	B-asp
	e	CCONJ	O
	ainda	ADV	O
	sobra	VERB	O
	coisas	NOUN	O
	que	PRON	O
	você	PRON	O
	não	ADV	O
	usa	VERB	O
	.	PUNCT	O
Sentence: 286	Excelente	ADJ	O
	custo-benefício	NOUN	B-asp
	.	PUNCT	O
Sentence: 287	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	Câmera	NOUN	O
	embutida	VERB	O
	,	PUNCT	O
	roda	VERB	O
	aplicativos	NOUN	O
	em	ADP	O
	Java	PROPN	O
	,	PUNCT	O
	tocas	NOUN	O
	hits	NOUN	B-asp
	polifônicos	ADJ	I-asp
	,	PUNCT	O
	rádio	NOUN	B-asp
	FM	PROPN	O
	,	PUNCT	O
	calendário	NOUN	B-asp
	com	ADP	O
	opções	NOUN	O
	de	SCONJ	O
	adicionar	VERB	O
	notas	NOUN	O
	,	PUNCT	O
	dentre	ADP	O
	outras	DET	O
	funções	NOUN	O
	.	PUNCT	O
Sentence: 288	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	Pra	VERB	O
	ele	PRON	O
	ser	AUX	O
	completo	ADJ	O
	só	ADV	O
	faltava	VERB	O
	vir	VERB	O
	com	ADP	O
	o	DET	O
	cabo-de-dados	NOUN	O
	pois	SCONJ	O
	o	DET	O
	mesmo	ADJ	O
	avulso	NOUN	O
	custa	VERB	O
	em	ADP	O
	torno	NOUN	O
	de	ADP	O
	R$	SYM	O
	150,00	NUM	O
	(	PUNCT	O
	original	ADJ	O
	)	PUNCT	O
	e	CCONJ	O
	tocar	VERB	O
	MP3	PROPN	O
	.	PUNCT	O
Sentence: 289	Toques	NOUN	O
	polifónicos	ADJ	O
	muito	ADV	O
	bonitos	ADJ	O
	.	PUNCT	O
Sentence: 290	Tela	NOUN	O
	colorida	ADJ	O
	.	PUNCT	O
Sentence: 291	Facilidade	NOUN	O
	de	SCONJ	O
	encontrar	VERB	O
	números	NOUN	O
	na	ADP	O
	agenda	NOUN	O
	.	PUNCT	O
Sentence: 292	A	DET	O
	antena	NOUN	B-asp
	é	AUX	O
	interna	ADJ	O
	,	PUNCT	O
	sem	ADP	O
	problemas	NOUN	O
	de	SCONJ	O
	quebrar	VERB	O
	!	PUNCT	O
Sentence: 293	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	Tamanho	NOUN	O
	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	Nada	PRON	O
	conta	VERB	O
Sentence: 294	Eu	PRON	O
	gostei	VERB	O
	muito	DET	O
	produto	NOUN	B-asp
	vale	VERB	O
	a	DET	O
	pena	NOUN	O
	comprar	VERB	O
	e	CCONJ	O
	tirar	VERB	O
	ondas	NOUN	O
	com	ADP	O
	amigos	NOUN	O
	pois	SCONJ	O
	é	AUX	O
	um	DET	O
	produto	NOUN	B-asp
	mais	ADV	O
	esporte	NOUN	O
	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	é	AUX	O
	pequeno	ADJ	B-asp
	e	CCONJ	O
	leve	VERB	B-asp
	alem	PROPN	O
	de	ADP	O
	bonito	NOUN	B-asp
	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	pega	VERB	O
	menos	ADV	O
	sinal	NOUN	B-asp
	que	SCONJ	O
	os	DET	O
	outros	PRON	O
	nokia	PROPN	B-asp
	na	ADP	O
	ilha	NOUN	O
	do	ADP	O
	fundão	NOUN	O
Sentence: 295	Um	DET	O
	celular	NOUN	B-asp
	com	ADP	O
	interface	NOUN	B-asp
	muito	ADV	O
	simples	ADJ	O
	,	PUNCT	O
	melhor	ADJ	O
	bateria	NOUN	B-asp
	do	ADP	O
	mercado	NOUN	O
	,	PUNCT	O
	se	SCONJ	O
	você	PRON	O
	está	AUX	O
	procurando	VERB	O
	um	DET	O
	aparelho	NOUN	B-asp
	funcional	ADJ	O
	e	CCONJ	O
	bonito	ADJ	B-asp
	,	PUNCT	O
	achou	VERB	O
	o	DET	O
	melhor	ADJ	O
	.	PUNCT	O
Sentence: 296	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	Bateria	NOUN	O
	com	ADP	O
	longa	ADJ	O
	duração	NOUN	O
	,	PUNCT	O
	interface	NOUN	B-asp
	simplificada	VERB	O
	que	PRON	O
	facilita	VERB	O
	o	DET	O
	usuário	NOUN	O
	a	SCONJ	O
	entender	VERB	O
	.	PUNCT	O
Sentence: 297	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	Preço	NOUN	O
	ainda	ADV	O
	muito	ADV	O
	alto	ADJ	O
	para	ADP	O
	poucas	DET	O
	funcinalidades	NOUN	B-asp
	.	PUNCT	O
Sentence: 298	Possui	VERB	O
	o	PRON	O
	que	PRON	O
	há	VERB	O
	de	ADP	O
	mais	ADV	O
	atual	ADJ	O
	em	ADP	O
	tecnologia	NOUN	O
	para	ADP	O
	telefones	NOUN	O
	e	CCONJ	O
	preço	NOUN	B-asp
	acessível	ADJ	O
	.	PUNCT	O
Sentence: 299	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	Possui	VERB	O
	cartão	NOUN	B-asp
	de	ADP	I-asp
	expansão	NOUN	I-asp
	,	PUNCT	O
	EDGE	PROPN	O
	,	PUNCT	O
	viva-voz	NOUN	B-asp
	,	PUNCT	O
	Mp3	PROPN	O
	Player	PROPN	O
	,	PUNCT	O
	vem	VERB	O
	com	ADP	O
	fone	NOUN	O
	de	ADP	O
	ouvido	VERB	O
	,	PUNCT	O
	faz	VERB	O
	videos	NOUN	B-asp
	,	PUNCT	O
	facil	ADJ	O
	sicronização	NOUN	O
	com	ADP	O
	o	DET	O
	PC	PROPN	O
	.	PUNCT	O
Sentence: 300	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	Cartão	NOUN	O
	incluso	VERB	O
	com	ADP	O
	somente	ADV	O
	32	NUM	O
	megas	NOUN	O
	.	PUNCT	O
Sentence: 301	Gasta	VERB	O
	muita	DET	O
	bateria	NOUN	B-asp
	.	PUNCT	O
Sentence: 302	aparelho	NOUN	B-asp
	sem	ADP	O
	restrições	NOUN	O
	o	DET	O
	melhor	NOUN	O
	do	ADP	O
	mercado	NOUN	O
	não	ADV	O
	saio	VERB	O
	nada	ADV	O
	melhor	ADJ	O
	pelo	ADP	O
	menos	NOUN	O
	pra	ADP	O
	mim	PRON	O
	.	PUNCT	O
Sentence: 303	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	aparelho	NOUN	B-asp
	perfeito	ADJ	O
	,	PUNCT	O
	para	ADP	O
	mim	PRON	O
	o	DET	O
	melhor	NOUN	O
	do	ADP	O
	mercado	NOUN	O
	qualidade	NOUN	O
	das	ADP	O
	fotos	NOUN	O
	e	CCONJ	O
	perfeita	ADJ	O
	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	no	ADP	O
	modulo	NOUN	B-asp
	para	SCONJ	I-asp
	filmar	VERB	I-asp
	poderia	VERB	O
	ter	VERB	O
	mais	DET	O
	tempo	NOUN	O
	e	CCONJ	O
	uma	DET	O
	qualidade	NOUN	O
	um	DET	O
	pouco	ADV	O
	melhor	ADJ	O
	mas	CCONJ	O
	no	ADP	O
	geral	NOUN	O
	perfeito	ADJ	O
Sentence: 304	produto	NOUN	B-asp
	de	ADP	O
	um	DET	O
	fabricante	NOUN	B-asp
	muito	ADV	O
	bom	ADJ	O
	,	PUNCT	O
	tenho	VERB	O
	confiança	NOUN	B-asp
	na	ADP	I-asp
	marca	NOUN	B-asp
	.	PUNCT	O
Sentence: 305	Podem	VERB	O
	confiar	VERB	O
	.	PUNCT	O
Sentence: 306	alem	VERB	O
	do	ADP	O
	mais	ADV	O
	o	DET	O
	celular	NOUN	B-asp
	é	AUX	O
	um	NUM	O
	dos	ADP	O
	melhores	NOUN	O
	da	ADP	O
	atualidade	NOUN	O
	.	PUNCT	O
Sentence: 307	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	Eficiente	ADJ	O
	e	CCONJ	O
	teclas	NOUN	B-asp
	de	ADP	I-asp
	atalhos	NOUN	O
	rápidas	ADJ	O
	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	até	ADP	O
	agora	ADV	O
	não	ADV	O
	encontrei	VERB	O
	contras	NOUN	O
Sentence: 308	Relação	NOUN	O
	preço	ADJ	B-asp
	benefício	NOUN	I-asp
	excelente	ADJ	O
	,	PUNCT	O
	possui	VERB	O
	uma	DET	O
	boa	ADJ	O
	câmera	NOUN	B-asp
	digital	ADJ	I-asp
	,	PUNCT	O
	inclusive	ADV	O
	para	ADP	O
	video	NOUN	B-asp
	.	PUNCT	O
Sentence: 309	Bom	ADJ	O
	espaço	NOUN	B-asp
	de	ADP	I-asp
	memória	NOUN	I-asp
	.	PUNCT	O
Sentence: 310	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	Recebi	VERB	O
	chamadas	VERB	O
	até	ADV	O
	na	ADP	O
	beira	NOUN	O
	do	ADP	O
	Rio	PROPN	O
	Paraná	PROPN	O
	,	PUNCT	O
	divisa	NOUN	O
	com	ADP	O
	o	DET	O
	MS	PROPN	O
	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	O	DET	O
	som	NOUN	B-asp
	para	SCONJ	O
	ouvir	VERB	O
	as	DET	O
	vezes	NOUN	O
	fica	VERB	O
	baixo	ADV	O
	.	PUNCT	O
Sentence: 311	quando	ADV	O
	ganhei	VERB	O
	de	ADP	O
	presente	NOUN	O
	,	PUNCT	O
	achei	VERB	O
	muito	ADV	O
	pequeno	ADJ	B-asp
	e	CCONJ	O
	tinha	VERB	O
	medo	NOUN	O
	de	SCONJ	O
	perder	VERB	O
	,	PUNCT	O
	mas	CCONJ	O
	depois	ADV	O
	acostumei	VERB	O
	e	CCONJ	O
	achei	VERB	O
	super	ADV	O
	pratico	ADJ	B-asp
	pois	SCONJ	O
	cabe	VERB	O
	em	ADP	O
	qualquer	DET	O
	cantinho	NOUN	O
	,	PUNCT	O
	é	AUX	O
	um	DET	O
	celular	NOUN	O
	facil	ADJ	B-asp
	de	SCONJ	I-asp
	manusear	VERB	I-asp
	pois	SCONJ	O
	tem	VERB	O
	todas	DET	O
	as	DET	O
	informações	NOUN	O
	na	ADP	O
	propria	NOUN	O
	tela	NOUN	B-asp
	,	PUNCT	O
	achei	VERB	O
	desnecessario	ADJ	O
	ler	VERB	O
	o	DET	O
	manual	NOUN	B-asp
	.	PUNCT	O
Sentence: 312	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	é	AUX	O
	pequeno	ADJ	B-asp
	e	CCONJ	O
	por	ADP	O
	isso	PRON	O
	cabe	VERB	O
	em	ADP	O
	qualquer	DET	O
	lugarda	PROPN	O
	bolsa	NOUN	O
	e	CCONJ	O
	até	ADV	O
	do	ADP	O
	bolso	NOUN	O
	da	ADP	O
	calça	NOUN	O
	.	PUNCT	O
Sentence: 313	É	AUX	O
	facil	ADJ	B-asp
	de	SCONJ	I-asp
	manusear	VERB	I-asp
	e	CCONJ	O
	o	DET	O
	principal	ADJ	O
	funciona	VERB	B-asp
	em	ADP	I-asp
	qualquer	DET	I-asp
	lugar	NOUN	I-asp
	.	PUNCT	O
Sentence: 314	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	preciso	VERB	O
	bloquear	VERB	O
	o	DET	O
	teclado	NOUN	B-asp
	pois	SCONJ	O
	senÃo	ADP	O
	ele	PRON	O
	faz	VERB	O
	ligações	NOUN	O
	involuntarias	NOUN	O
	quando	ADV	O
	sem	SCONJ	O
	querer	VERB	O
	encosta	NOUN	O
	em	ADP	O
	alguma	DET	O
